,Zh (dBZ),Zdr (dB),Ldr (dB),Kdp (deg km-1),Ah (dBZ/km),Adr (dB/km),R (mm/hr)
3794,31.646507162579326,0.7460304753722858,-37.36346172866105,0.03211056629873471,0.001015440891475986,7.756018240658231e-05,5.908471227887633
3795,28.700797430269823,0.5349707035647154,-39.92196390002195,0.018194252947042616,0.0007512665523240515,4.2434881954752117e-05,4.998981505296547
3796,30.210551945234336,0.6076355591606918,-38.886467758583315,0.024845340050484273,0.001001374287874364,5.860634723432723e-05,7.509137587908968
3797,29.387198108627032,0.5213933764222909,-40.07265870996774,0.021495041201403556,0.0009549794056100085,5.001336449845747e-05,7.114885550185673
3798,28.81854548961989,0.5075251175874339,-40.284709328566315,0.018990618015048668,0.0008565891839163139,4.40915894578854e-05,6.355902948120195
3799,33.20560642794869,0.6909186640740508,-38.007658677521434,0.04730019303904478,0.001506385595183594,0.00011319473813323319,8.076827267357723
3800,29.504086720552326,0.6028570654953709,-38.948099783515886,0.02116764372982283,0.000855555972920975,4.989293032831043e-05,6.379404737100189
3801,30.157290690627093,0.5680258255455924,-39.437700265599176,0.02502916584101921,0.0010061396780765804,5.8676890772562176e-05,6.827198106340771
3802,27.481160713006254,0.4467123338517729,-41.2542428393388,0.014421785819422136,0.0007363668033791659,3.316692744538769e-05,5.94629056537999
3803,26.772077865315445,0.4273529051306845,-41.62955948144215,0.012361082593386941,0.0006319690166762312,2.8348100406855987e-05,4.8622317091340905
3804,25.276154939698458,0.39196010702428646,-42.26973950474074,0.008943851633245958,0.0005092907949884712,2.0397317526411104e-05,4.330548907520094
3805,23.60321309303052,0.36473338600015515,-42.807476052527285,0.00618453627044267,0.0003856406344293737,1.4044716252574832e-05,3.5633926449352686
3806,24.803760187788654,0.44354961922892766,-41.28586706361621,0.007805534421043386,0.0004144319304952184,1.794002694018986e-05,3.5779799983507283
3807,22.948152376724064,0.39062492368927887,-42.29166438062191,0.005237388371828579,0.00030048886984735047,1.1941719843979576e-05,2.5799509061274297
3808,22.954027975078517,0.339056829027105,-43.440937317664776,0.0053977516246274835,0.0003367480954612022,1.2212808153625994e-05,2.8885899560004935
3809,21.55300475829253,0.3267919311875024,-43.68321737421504,0.003944592478316766,0.00026724479731854867,8.906793603038305e-06,2.5385465469501347
3810,23.29931310002046,0.34104708997015654,-43.32654550769505,0.0058482989254758115,0.00039188327473208543,1.323309847100411e-05,3.8218183054867163
3811,24.40521181899724,0.377839903486473,-42.55511029109189,0.007377642589368486,0.0004338630526397556,1.6789196126642072e-05,3.7544292687809726
3812,24.518656231079223,0.36407464835011555,-42.800571081593745,0.007642299554157092,0.000496763614304406,1.7351922554602838e-05,4.9464106615146175
3813,20.810865370106498,0.3480303506446518,-43.16160703383778,0.0032841990086058155,0.0002183006202168761,7.438960132187723e-06,2.1470447666657133
3814,24.855228206435935,0.5409885819641174,-39.77143677810686,0.007498358716765614,0.0003328180847320281,1.7498725926494115e-05,2.6014197863441737
3815,24.928653709611375,0.4665374714612786,-40.89219737612777,0.007936835421581854,0.000409161133975007,1.8305793927824614e-05,3.5612908409073274
3816,25.55419658042296,0.5290479457066098,-39.948769172498125,0.008861144559587055,0.00039617166733719485,2.06408754117381e-05,3.0485937779765906
3817,25.891008070674644,0.6000332017818693,-39.00202839813785,0.009221022338559808,0.00036225559032474993,2.1727008662556922e-05,2.519874355889967
3818,27.11224961085155,0.6651220841374929,-38.2748900005639,0.01179062537017381,0.0003959802237419644,2.8090914500423288e-05,2.262893900262581
3819,25.31617693776682,0.6028112668700046,-38.955405046031764,0.008068837632823107,0.0003220981349528713,1.901928208576176e-05,2.3358330735486494
3820,20.72075191432735,0.37994707887108686,-42.46977496124514,0.003158663914879172,0.0001965718096869589,7.189128646504719e-06,1.8992762117621251
3821,17.258434013421166,0.38294109014497785,-42.42494367162721,0.0014202364695744222,8.543505133015375e-05,3.2341559988864735e-06,0.782083858665924
3822,16.805125738719575,0.35233642425104084,-43.062241068937325,0.0013025085510329482,8.614637662848743e-05,2.952172030227352e-06,0.8516990906255982
3823,17.958937522242394,0.386798525434335,-42.34090672204482,0.0016654395983711856,0.00010007672769779049,3.794672037901888e-06,0.9249123520059744
3824,17.921279611551245,0.3996771267394375,-42.095265984337104,0.001638692637207128,9.430226555829633e-05,3.7412258218399774e-06,0.8356307880487354
3825,26.877497470611694,0.6982942806715351,-37.85364837042051,0.01098622063635149,0.00037481203483743483,2.6315460788913436e-05,2.36228806530412
3826,22.336633926935747,0.38690181330861667,-42.38541167692121,0.004555850347468399,0.0002582525044028935,1.0382711085586975e-05,2.14778242102886
3827,18.863919567803897,0.3023824567717727,-44.33448591115828,0.0021556890090610376,0.00015133793129355302,4.849851749199539e-06,1.4141557822182065
3828,20.062540518528323,0.3554150610231663,-43.04653172074295,0.0027486447096123356,0.00016806965318306844,6.234037803833775e-06,1.4598047517620318
3829,15.25993902455906,0.35185783127598813,-43.10758960841188,0.0009120683594817036,5.734701878867145e-05,2.067347670674577e-06,0.5172288363214141
3830,17.621561209559534,0.3875240980769573,-42.383383703925695,0.0015371435803163205,8.606044539459501e-05,3.5036309671744744e-06,0.7013656986307236
3831,21.521573005076675,0.3746412920502119,-42.583656153102496,0.0038092426645465307,0.0002374838159839146,8.663067694951812e-06,2.2627491512909486
